"StateCode","Name","ParentName","TableName","Type","AttachmentType","Comment","HidePremium","Condition","Number","MinOccurs","MaxOccurs","Variable","Scheduled","Sequence","Status"
"CW","Theft Exclusion","Special Class Business Income Detail","CommercialPropertyTheftExclusionSpclClassBusnIncome","Form","Optional","Special Class Business Income","True","CauseOfLossToUse[.='Special']","CP 10 33 10 12",0,1,"True","True",70300,"A"
"CW","Utility Services - Time Element","Special Class Business Income Detail","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncome","Coverage","Optional","Special Class Business Income","False","","CP 15 45 09 17",0,1,"True","True",70310,"A"
"CW","Utility Services - Time Element Summary","Utility Services - Time Element","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","Summary","","","False","","",1,99,"False","False",70311,"A"
"CW","Utility Services - Time Element Detail","Utility Services - Time Element Summary","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","Detail","","Special Class Business Income","False","","",0,1,"False","False",70312,"A"
"CW","Vandalism Exclusion","Special Class Business Income Detail","CommercialPropertyVandalismExclusionSpclClassBusnIncome","Form","Optional","Special Class Business Income","True","","CP 10 55 06 07",0,1,"True","True",70320,"A"
"CW","Watercraft Exclusion","Special Class Business Income Detail","CommercialPropertyWatercraftExclusionSpclClassBusnIncome","Form","Optional","Special Class Business Income","True","","CP 10 35 06 95",0,1,"False","False",70330,"A"
"CW","Mining Properties - Business Income","Special Class Business Income Detail","CommercialPropertyMiningPropertiesSpclClassBusnIncome","Coverage","Conditional","Special Class Busn Income","False","","CP 15 24 10 00",0,0,"True","True",71000,"A"
"CW","Payroll Limitation Or Exclusion","Special Class Business Income Detail","CommercialPropertyOrdinaryPayrollLimitationOrExclusionSpclClassBusnIncome","Coverage","Optional","Special Class Busn Income","False","","CP 15 10 10 12",0,1,"True","True",71001,"A"
"CW","Payroll Limitation Or Exclusion Summary","Payroll Limitation Or Exclusion","CommercialPropertyOrdinaryPayrollLimitationOrExclusionSpclClassBusnIncomeDetail","Summary","","Special Class Busn Income","False","","",0,99,"False","False",71002,"A"
"CW","Payroll Limitation Or Exclusion Detail","Payroll Limitation Or Exclusion Summary","CommercialPropertyOrdinaryPayrollLimitationOrExclusionSpclClassBusnIncomeDetail","Detail","","Special Class Busn Income","False","","",0,1,"False","False",71003,"A"
"CW","Business Income From Dependent Properties - Broad Form","Special Class Business Income Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormSpclClassBusnIncome","Coverage","Optional","Special Class Busn Income","False","","CP 15 08 10 12",0,1,"True","True",71004,"A"
"CW","Business Income From Dependent Properties - Broad Form Summary","Business Income From Dependent Properties - Broad Form","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormSpclClassBusnIncomeDetail","Summary","","Special Class Busn Income","False","","",0,99,"False","False",71005,"A"
"CW","Business Income From Dependent Properties - Broad Form Detail","Business Income From Dependent Properties - Broad Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesBroadFormSpclClassBusnIncomeDetail","Detail","","Special Class Busn Income","False","","",0,1,"False","False",71006,"A"
"CW","Business Income From Dependent Properties - Limited Form","Special Class Business Income Detail","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormSpclClassBusnIncome","Coverage","Optional","Special Class Busn Income","False","","CP 15 09 10 12",0,1,"True","True",71007,"A"
"CW","Business Income From Dependent Properties - Limited Form Summary","Business Income From Dependent Properties - Limited Form","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormSpclClassBusnIncomeDetail","Summary","","Special Class Busn Income","False","","",0,99,"False","False",71008,"A"
"CW","Business Income From Dependent Properties - Limited Form Detail","Business Income From Dependent Properties - Limited Form Summary","CommercialPropertyBusinessIncomeFromDependentPropertiesLimitedFormSpclClassBusnIncomeDetail","Detail","","Special Class Busn Income","False","","",0,1,"False","False",71009,"A"
"CW","Business Income Premium Adjustment","Special Class Business Income Detail","CommercialPropertyBusinessIncomePremiumAdjustmentFormSpclClassBusnIncome","Form","Optional","Special Class Busn Income","True","","CP 15 20 06 95",0,1,"False","False",71012,"A"
"CW","Seasonal Leases - Monthly Limits On Loss Payment","Special Class Business Income Detail","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","Form","Conditional","Special Class Busn Income","True","","CP 15 13 07 88",0,0,"True","True",71013,"A"
"CW","Business Income Changes - Educational Institutions","Special Class Business Income Detail","CommercialPropertyBusinessIncomeChangesEducationalInstitutionsSpclClassBusnIncome","Form","Conditional","Special Class Busn Income","True","","CP 15 25 10 12",0,0,"True","True",71014,"A"
"CW","Business Income From Dependent Properties Limited International Coverage","Special Class Business Income Detail","CommercialPropertyBusnIncomeFromDependentPropertiesLimitedInternationalCovSpclClassBusnIncome","Coverage","Optional","Special Class Busn Income","False","","CP 15 01 10 12",0,1,"True","True",71016,"A"
"CW","Business Income From Dependent Properties Limited International Coverage Summary","Business Income From Dependent Properties Limited International Coverage","CommercialPropertyBusnIncomeFromDependentPropertiesLimitedInternationalCovSpclClassBusnIncomeDetail","Summary","","","False","","",1,99,"False","False",71017,"A"
"CW","Business Income From Dependent Properties Limited International Coverage Detail","Business Income From Dependent Properties Limited International Coverage Summary","CommercialPropertyBusnIncomeFromDependentPropertiesLimitedInternationalCovSpclClassBusnIncomeDetail","Detail","","Special Class Busn Income","False","","",0,1,"False","False",71018,"A"
"CW","Extra Expense From Dependent Properties Limited International Coverage","Special Class Business Income Detail","CommercialPropertyExtraExpenseFromDependentPropertiesLimitedInternationalCovSpclClassBusnIncome","Coverage","Optional","Special Class Busn Income","False","","CP 15 02 10 12",0,1,"True","True",71019,"A"
"CW","Extra Expense From Dependent Properties Limited International Coverage Summary","Extra Expense From Dependent Properties Limited International Coverage","CommercialPropertyExtraExpenseFromDependentPropertiesLimitedInternationalCovSpclClassBusnIncomeDetail","Summary","","Special Class Busn Income","False","","",1,99,"False","False",71020,"A"
"CW","Extra Expense From Dependent Properties Limited International Coverage Detail","Extra Expense From Dependent Properties Limited International Coverage Summary","CommercialPropertyExtraExpenseFromDependentPropertiesLimitedInternationalCovSpclClassBusnIncomeDetail","Detail","","Special Class Busn Income","False","","",0,1,"False","False",71021,"A"
"CW","Extra Expense From Dependent Properties","Special Class Business Income Detail","CommercialPropertyExtraExpenseFromDependentPropertiesSpclClassBusnIncome","Coverage","Optional","","False","","CP 15 34 10 12",0,1,"True","True",71025,"A"
"CW","Extra Expense From Dependent Properties Summary","Extra Expense From Dependent Properties","CommercialPropertyExtraExpenseFromDependentPropertiesSpclClassBusnIncomeDetail","Summary","","","False","","",0,99,"False","False",71026,"A"
"CW","Extra Expense From Dependent Properties Detail","Extra Expense From Dependent Properties Summary","CommercialPropertyExtraExpenseFromDependentPropertiesSpclClassBusnIncomeDetail","Detail","","","False","","",0,1,"False","False",71027,"A"
"CW","Windstorm Or Hail Exclusion","Special Class Business Income Detail","CommercialPropertyWindstormOrHailExclusionSpclClassBusnIncome","Form","Optional","Special Class Business Income","True","","CP 10 54 06 07",0,1,"True","True",71035,"A"
"CW","Business Income - Landlord As Additional Insured (Rental Value)","Special Class Business Income Detail","CommercialPropertyBusinessIncomeLandlordAsAdditionalInsuredRentalValueSpclClassBusnIncome","Coverage","Optional","Special Class Business Income Level","False","","CP 15 03 06 07",0,1,"True","True",71100,"A"
"CW","Cannabis Exclusion","Special Class Business Income Detail","CommercialPropertyCannabisExclusionSpecialClassBusinessIncome","Coverage","Optional","Special Class Business Income","False","","CP 99 03 12 19",0,1,"False","False",71110,"A"
"CW","Cannabis Exclusion With Hemp Exception","Special Class Business Income Detail","CommercialPropertyCannabisExclusionWithHempExceptionSpecialClassBusinessIncome","Coverage","Optional","Special Class Business Income","False","","CP 99 04 12 19",0,1,"False","False",71120,"A"
"CW","Discretionary Payroll Expense","Special Class Business Income Detail","CommercialPropertyDiscretionaryPayrollExpenseSpclClassBusnIncome","Form","Optional","Special Class Business Income Level Edition","True","","CP 15 04 06 07",0,1,"True","True",71200,"A"
"CW","Discretionary Payroll Expense Summary","Discretionary Payroll Expense","CommercialPropertyDiscretionaryPayrollExpenseSpclClassBusnIncomeDetail","Summary","","Special Class Business Income Level","False","","",1,99,"False","False",71201,"A"
"CW","Discretionary Payroll Expense Detail","Discretionary Payroll Expense Summary","CommercialPropertyDiscretionaryPayrollExpenseSpclClassBusnIncomeDetail","Detail","","Special Class Business Income Level","False","","",0,1,"False","False",71202,"A"
"CW","Exclusion Of Terrorism","Policy Detail","CommercialPropertyExclusionOfTerrorismEndorsementIL0030","Form","Conditional","","True","","IL 00 30 01 06",0,0,"True","True",72000,"A"
"CW","Exclusion Of Terrorism Involving Nuclear, Biological Or Chemical Terrorism","Policy Detail","CommercialPropertyExclOfTerrsmInvolvingNuclearBiologicalOrChemicalTerrsmEndtIL0031","Form","Conditional","","True","","IL 00 31 01 06",0,0,"True","True",72020,"A"
"CW","Limitation Of Coverage For Terrorism - Sub-Limit On Annual Aggregate Basis","Policy Detail","CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032","Form","Conditional","","True","","IL 00 32 01 06",0,0,"True","True",72040,"A"
"CW","Conditional Exclusion Of Terrorism (Relating To Disposition Of Federal Terrorism Risk Insurance Act)","Policy Detail","CommercialPropertyConditionalExclusionOfTerrorismEndorsementIL0995","Form","Conditional","","True","","IL 09 95 01 07",0,0,"True","True",72060,"A"
"CW","Conditional Exclusion Of Terrorism Involving Nuclear, Biological Or Chemical Terrorism (Relating To Disposition Of Federal TRIA)","Policy Detail","CommercialPropertyConditionalExclOfTerrsmInvolvingNuclearBiolgclOrChemicalTerrsmIL0996","Form","Conditional","","True","","IL 09 96 01 07",0,0,"True","True",72080,"A"
"CW","Conditional Limitation Of Coverage For Terrorism - Sub-Limit On Annual Aggregate Basis (Relating To Disposition Of Federal TRIA)","Policy Detail","CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997","Form","Conditional","","True","","IL 09 97 01 07",0,0,"True","True",72100,"A"
"CW","Disclosure Of Premium Through End Of Year For Certified Acts Of Terrorism Coverage (Pursuant To Terrorism Risk Insurance Act)","Policy Detail","CommercialPropertyZzDisclosureOfPremiumThrough123105CertifiedActsTerrorismPursuantTerrorismAct2002","Coverage","Conditional","","False","","IL 09 98 12 20",0,0,"True","True",72105,"A"
"CW","Disclosure Of Premium And Estimated Premium For Certified Acts Of Terrorism Coverage (Pursuant To Terrorism Risk Insurance Act)","Policy Detail","CommercialPropertyZzDisclosureOfPremiumEstimatedPremiumCertifiedActsTerrorismPursuantTerrorismAct2002","Coverage","Conditional","","False","","IL 09 99 12 20",0,0,"True","True",72110,"A"
"CW","Cyber Incident Exclusion","Policy Detail","CommercialPropertyCyberIncidentExclusion","Form","Optional","","True","","CP 10 75 12 20",0,1,"False","False",72120,"A"
"CW","Cyber Incident Exclusion With Ensuing Cause(s) Of Loss Exceptions","Policy Detail","CommercialPropertyCyberIncidentExclusionWithEnsuingCausesOfLossExceptions","Form","Optional","","True","","CP 10 76 12 20",0,1,"True","True",72130,"A"
"CW","Joint Or Disputed Loss Agreement","Special Class Business Income Detail","CommercialPropertyJointOrDisputedLossAgreementSpecialClassBusinessIncome","Form","Optional","Special Class Business Income - Joint Or Disputed Loss Agreement","True","","CP 12 70 09 96",0,1,"False","False",72200,"A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage)","Special Class Business Income Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncome","Coverage","Optional","Special Class Business Income Level","False","CauseOfLossToUse = ""Special""","CP 04 14 12 16",0,1,"True","True",72600,"A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Summary","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage)","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","Summary","","Special Class Business Income Level","False","","",1,99,"False","False",72601,"A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Summary","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpclClassBusnIncomeDetail","Detail","","Special Class Business Income Level","False","","",0,1,"False","False",72602,"A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","Special Class Business Income Detail","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpclClassBusnIncome","Coverage","Optional","Special Class Business Income Level","False","../ValuationType[.= 'Replacement Cost'] and ../../../../../../PolicyType[.= 'Commercial Property Policy']","CP 04 02 10 12",0,1,"True","True",80200,"A"
