"StateCode","TableName","ColumnName","RatingRequiredCondition","Status"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicy","Limit","CovType = ""Building Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyScheduledBuildingPropertyTenantsPolicyDetail","Limit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","AprilLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","AugustLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","DecemberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","FebruaryLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","JanuaryLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","JulyLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","JuneLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","MarchLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","MayLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","NovemberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","OctoberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPayment","SeptemberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","AprilLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","AugustLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","DecemberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","FebruaryLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","JanuaryLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","JulyLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","JuneLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","MarchLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","MayLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","NovemberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","OctoberLimit","","A"
"CW","CommercialPropertySeasonalLeasesMonthlyLimitsOnLossPaymentSpclClassBusnIncome","SeptemberLimit","","A"
"CW","CommercialPropertySpecialClass","AgreedValueLimit","AgreedValueOption = ""Yes"" and IncludedInBlkt = ""No""","A"
"CW","CommercialPropertySpecialClass","AgreedValueOption","","A"
"CW","CommercialPropertySpecialClass","BasicGroupIISymbol","","A"
"CW","CommercialPropertySpecialClass","BasicGroupIISymbolNum","","A"
"CW","CommercialPropertySpecialClass","BlktAgreedVal","","A"
"CW","CommercialPropertySpecialClass","BlktBasicGroupIAvgRate","","A"
"CW","CommercialPropertySpecialClass","BlktBasicGroupIAvgRateAgreedVal","","A"
"CW","CommercialPropertySpecialClass","BlktBasicGroupIIAvgRate","","A"
"CW","CommercialPropertySpecialClass","BlktBasicGroupIIAvgRateAgreedVal","","A"
"CW","CommercialPropertySpecialClass","BlktBroadAvgRate","","A"
"CW","CommercialPropertySpecialClass","BlktBroadAvgRateAgreedVal","","A"
"CW","CommercialPropertySpecialClass","BlktCauseOfLossValue","","A"
"CW","CommercialPropertySpecialClass","BlktCoinsuranceValue","","A"
"CW","CommercialPropertySpecialClass","BlktEQCauseOfLossIncludedInBlkt","","A"
"CW","CommercialPropertySpecialClass","BlktIDNum","IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertySpecialClass","BlktInflationGuard","","A"
"CW","CommercialPropertySpecialClass","BlktLimit","","A"
"CW","CommercialPropertySpecialClass","BlktProportion","","A"
"CW","CommercialPropertySpecialClass","BlktRadioactiveContaminationAvgRate","","A"
"CW","CommercialPropertySpecialClass","BlktRadioactiveContaminationValue","","A"
"CW","CommercialPropertySpecialClass","BlktSpecialAvgRate","","A"
"CW","CommercialPropertySpecialClass","BlktSpecialAvgRateAgreedVal","","A"
"CW","CommercialPropertySpecialClass","BlktTotalFullValueAmount","","A"
"CW","CommercialPropertySpecialClass","BlktType","","A"
"CW","CommercialPropertySpecialClass","BuildingIDNumber","IncludedInBuilding = ""Yes""","A"
"CW","CommercialPropertySpecialClass","CauseOfLoss","","A"
"CW","CommercialPropertySpecialClass","ClassCode","","A"
"CW","CommercialPropertySpecialClass","ClassDescription","","A"
"CW","CommercialPropertySpecialClass","Coinsurance","","A"
"CW","CommercialPropertySpecialClass","CovForm","","A"
"CW","CommercialPropertySpecialClass","Deductible","","A"
"CW","CommercialPropertySpecialClass","EQCauseOfLossCovBlktIDNum","EQCovIndicator ='Yes, Included in Blanket'","A"
"CW","CommercialPropertySpecialClass","EQClass","../../EQCauseOfLossForm != 'Not Applicable'","A"
"CW","CommercialPropertySpecialClass","EQCoinsurance","","A"
"CW","CommercialPropertySpecialClass","EQCovIndicator","","A"
"CW","CommercialPropertySpecialClass","EQDeductible","../../EQCauseOfLossForm != 'Not Applicable'","A"
"CW","CommercialPropertySpecialClass","FullSpecialClassValue","IncludedInBlkt = ""Yes"" or EQCovIndicator = ""Yes, Included in Blanket"" or ../../FloodCovIndicator = ""Yes"" or ((../EQCauseOfLossForm [.= ""Earthquake Form (CP 10 28)"" or .= ""Earthquake Sub-Limit Form (CP 10 29)"" or .= ""Earthquake Sub-Limit Form (CP 10 45)""]) and EQCovIndicator = ""Yes, Not Included in Blanket"")","A"
"CW","CommercialPropertySpecialClass","IncludedInBlkt","","A"
"CW","CommercialPropertySpecialClass","IncludedInBuilding","","A"
"CW","CommercialPropertySpecialClass","InflationGuard","","A"
"CW","CommercialPropertySpecialClass","Limit","","A"
"CW","CommercialPropertySpecialClass","MarginClause","IncludedInBlkt =""Yes"" ","A"
"CW","CommercialPropertySpecialClass","RentalProperty","","A"
"CW","CommercialPropertySpecialClass","SpecialClassDescConvertedOption","","A"
"CW","CommercialPropertySpecialClass","TerrorismOverride","","A"
"CW","CommercialPropertySpecialClass","TerrorismSubLimit","../../../../CommercialPropertyLimitationOfCoverageForCertifiedActsOfTerrorismSubLimitOnAnnualAggregateBasisTable/CommercialPropertyLimitationOfCoverageForCertifiedActsOfTerrorismSubLimitOnAnnualAggregateBasis or ../../../../CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997Table/CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997 or ../../../../CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032Table/CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032","A"
"CW","CommercialPropertySpecialClass","TerrorOverridePremium","TerrorismOverride[.='Yes']","A"
"CW","CommercialPropertySpecialClass","TheftDeductible","","A"
"CW","CommercialPropertySpecialClass","ValuationType","","A"
"CW","CommercialPropertySpecialClass","WindstormOrHailDeductible","","A"
"CW","CommercialPropertySpecialClassBusnIncome","AgreedValueLimit","AgreedValueOption = ""Yes"" and IncludedInBlkt = ""No""","A"
"CW","CommercialPropertySpecialClassBusnIncome","AgreedValueOption","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BasicGroupICauseOfLossAdjustment","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BasicGroupIICauseOfLossAdjustment","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktAgreedVal","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktBasicGroupIAvgRate","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktBasicGroupIIAvgRate","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktBroadAvgRate","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktCauseOfLossValue","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktCoinsuranceValue","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktEQCauseOfLossIncludedInBlkt","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktEQCauseOfLossIncludedInEQBlkt","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktEQLimit","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktIDNum","IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktProportion","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktRadioactiveContaminationAvgRate","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktRadioactiveContaminationValue","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktSpecialAvgRate","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktTotalFullValueAmount","","A"
"CW","CommercialPropertySpecialClassBusnIncome","BlktType","","A"
"CW","CommercialPropertySpecialClassBusnIncome","CauseOfLoss","","A"
"CW","CommercialPropertySpecialClassBusnIncome","Coinsurance","","A"
"CW","CommercialPropertySpecialClassBusnIncome","CombinedTypeOfRiskEducationalPct","","A"
"CW","CommercialPropertySpecialClassBusnIncome","CombinedTypeOfRiskManufacturingPct","","A"
"CW","CommercialPropertySpecialClassBusnIncome","CombinedTypeOfRiskMercantilePct","","A"
"CW","CommercialPropertySpecialClassBusnIncome","CombinedTypeOfRiskRentalPct","","A"
"CW","CommercialPropertySpecialClassBusnIncome","CovType","","A"
"CW","CommercialPropertySpecialClassBusnIncome","EQCauseOfLossAdjustment","","A"
"CW","CommercialPropertySpecialClassBusnIncome","EQCauseOfLossCovBlktIDNum","EQCovIndicator ='Yes, Included in Blanket'","A"
"CW","CommercialPropertySpecialClassBusnIncome","EQCovIndicator","","A"
"CW","CommercialPropertySpecialClassBusnIncome","ExtendedPeriod","","A"
"CW","CommercialPropertySpecialClassBusnIncome","ExtraExpenseLimitOnLossPayment","","A"
"CW","CommercialPropertySpecialClassBusnIncome","FullBusnIncomeValue","IncludedInBlkt = 'Yes' or EQCovIndicator ='Yes, Included in Blanket'","A"
"CW","CommercialPropertySpecialClassBusnIncome","IncludedInBlkt","","A"
"CW","CommercialPropertySpecialClassBusnIncome","Limit","","A"
"CW","CommercialPropertySpecialClassBusnIncome","MaxPeriod","","A"
"CW","CommercialPropertySpecialClassBusnIncome","MonthlyLimitOfIndemnity","","A"
"CW","CommercialPropertySpecialClassBusnIncome","TerrorismOverride","","A"
"CW","CommercialPropertySpecialClassBusnIncome","TerrorismSubLimit","(../../../CommercialPropertyLimitationOfCoverageForCertifiedActsOfTerrorismSubLimitOnAnnualAggregateBasis) or (../../../../../../CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997Table/CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997) or (../../../CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032)","A"
"CW","CommercialPropertySpecialClassBusnIncome","TerrorOverridePremium","TerrorismOverride[.='Yes']","A"
"CW","CommercialPropertySpecialClassBusnIncome","TypeOfRisk","","A"
"CW","CommercialPropertySpecialClassBusnIncome","WatercraftExclBuybackConstrctnOption","","A"
"CW","CommercialPropertySpecialClassBusnIncome","WatercraftExclBuybackConstrctnOptionConverted","","A"
"CW","CommercialPropertySpecialClassBusnIncome","WaterFrontProperty","","A"
"CW","CommercialPropertySpecialClassBusnIncomeInterruptionOfComputerOperationsCoverage","InterruptionCompuOpsIndicator","../CovType[.= 'Extra Expense Only']","A"
"CW","CommercialPropertySpecialClassBusnIncomeInterruptionOfComputerOperationsCoverage","Limit","InterruptionCompuOpsIndicator [.='Yes']","A"
"CW","CommercialPropertySpecialClassBusnIncomeInterruptionOfComputerOperationsCoverage","ManualPremium","InterruptionCompuOpsIndicator [.='Yes']","A"
"CW","CommercialPropertySpecifiedBusnPrsnlPropTempAwayFromPremisesDetail","Limit","","A"
"CW","CommercialPropertySpoilageCoverage","Class","","A"
"CW","CommercialPropertySpoilageCoverage","Description","","A"
"CW","CommercialPropertySpoilageCoverage","Limit","","A"
"CW","CommercialPropertySpoilageCoverage","RefrigerationMaintenanceAgreement","","A"
"CW","CommercialPropertySpoilageCoverage","SellingPrice","","A"
"CW","CommercialPropertySpoilageCoverage","SpoilageCauseOfLoss","","A"
"CW","CommercialPropertyStructure","AgreedValueLimit","AgreedValueOption = ""Yes"" and IncludedInBlkt = ""No""","A"
"CW","CommercialPropertyStructure","AgreedValueOption","","A"
"CW","CommercialPropertyStructure","BCEG","","A"
"CW","CommercialPropertyStructure","BCEGClass","","A"
"CW","CommercialPropertyStructure","BldgIncludedInOperationalUnit","../../OperationalUnitIndicator = 'Yes'","A"
"CW","CommercialPropertyStructure","BlktAgreedVal","","A"
"CW","CommercialPropertyStructure","BlktBasicGroupIAvgRate","","A"
"CW","CommercialPropertyStructure","BlktBasicGroupIAvgRateAgreedVal","","A"
"CW","CommercialPropertyStructure","BlktBasicGroupIIAvgRate","","A"
"CW","CommercialPropertyStructure","BlktBasicGroupIIAvgRateAgreedVal","","A"
"CW","CommercialPropertyStructure","BlktBroadAvgRate","","A"
"CW","CommercialPropertyStructure","BlktBroadAvgRateAgreedVal","","A"
"CW","CommercialPropertyStructure","BlktCauseOfLossValue","","A"
"CW","CommercialPropertyStructure","BlktCoinsuranceValue","","A"
"CW","CommercialPropertyStructure","BlktEQCauseOfLossIncludedInBlkt","","A"
"CW","CommercialPropertyStructure","BlktIDNum","IncludedInBlkt = 'Yes'","A"
"CW","CommercialPropertyStructure","BlktInflationGuard","","A"
"CW","CommercialPropertyStructure","BlktLimit","","A"
"CW","CommercialPropertyStructure","BlktProportion","","A"
"CW","CommercialPropertyStructure","BlktRadioactiveContaminationAvgRate","","A"
"CW","CommercialPropertyStructure","BlktRadioactiveContaminationValue","","A"
"CW","CommercialPropertyStructure","BlktSpecialAvgRate","","A"
"CW","CommercialPropertyStructure","BlktSpecialAvgRateAgreedVal","","A"
"CW","CommercialPropertyStructure","BlktTotalFullValueAmount","","A"
"CW","CommercialPropertyStructure","BlktTotalLOIToUse","","A"
"CW","CommercialPropertyStructure","BlktType","","A"
"CW","CommercialPropertyStructure","BlktTypeOfBlanketRating","","A"
"CW","CommercialPropertyStructure","CauseOfLoss","","A"
"CW","CommercialPropertyStructure","ClassCode","","A"
"CW","CommercialPropertyStructure","ClassificationDescription","","A"
"CW","CommercialPropertyStructure","Coinsurance","","A"
"CW","CommercialPropertyStructure","ConstructionCode","","A"
"CW","CommercialPropertyStructure","ConstructionType","","A"
"CW","CommercialPropertyStructure","CovType","","A"
"CW","CommercialPropertyStructure","Deductible","","A"
"CW","CommercialPropertyStructure","EQCauseOfLossCovBlktIDNum","EQCovIndicator ='Yes, Included in Blanket'","A"
"CW","CommercialPropertyStructure","EQClass","../../EQCauseOfLossForm != 'Not Applicable'","A"
"CW","CommercialPropertyStructure","EQCoinsurance","","A"
"CW","CommercialPropertyStructure","EQCovIndicator","","A"
"CW","CommercialPropertyStructure","EQDeductible","../../EQCauseOfLossForm != 'Not Applicable'","A"
"CW","CommercialPropertyStructure","EQRoofTankHazard","../../EQCauseOfLossForm != 'Not Applicable'","A"
"CW","CommercialPropertyStructure","EQSprinklerLeakageCoinsurance","EQSprinklerLeakageOnly [.='Yes']","A"
"CW","CommercialPropertyStructure","EQSprinklerLeakageOnly","","A"
"CW","CommercialPropertyStructure","FullBldgValue","IncludedInBlkt = ""Yes"" or EQCovIndicator = ""Yes, Included in Blanket"" or ../../FloodCovIndicator = ""Yes"" or ((../EQCauseOfLossForm [.= ""Earthquake Form (CP 10 28)"" or .= ""Earthquake Sub-Limit Form (CP 10 29)"" or .= ""Earthquake Sub-Limit Form (CP 10 45)""]) and EQCovIndicator = ""Yes, Not Included in Blanket"")","A"
"CW","CommercialPropertyStructure","FungusWetRotDryRotBacteriaCovStructApply","../../FungusWetRotDryRotBacteriaCovLocApply[.='No'] ","A"
"CW","CommercialPropertyStructure","FungusWetRotDryRotBacteriaCovSubLimit","../../FungusWetRotDryRotBacteriaCovLocApply[.='No'] ","A"
"CW","CommercialPropertyStructure","IncludedInBlkt","","A"
"CW","CommercialPropertyStructure","InflationGuard","","A"
"CW","CommercialPropertyStructure","Limit","","A"
"CW","CommercialPropertyStructure","LocOfHeatingPlantIndicator","../../MultipleResidentialPropSpecialCredit != 'No'","A"
"CW","CommercialPropertyStructure","MarginClause","../../../../BlktRated = ""Yes"" ","A"
"CW","CommercialPropertyStructure","NumStories","","A"
"CW","CommercialPropertyStructure","OpenSides","","A"
"CW","CommercialPropertyStructure","RatingType","","A"
"CW","CommercialPropertyStructure","RentalProperty","","A"
"CW","CommercialPropertyStructure","SpecificGroupIRate","","A"
"CW","CommercialPropertyStructure","SprinklerSystem","","A"
"CW","CommercialPropertyStructure","SubStdConditionA","","A"
"CW","CommercialPropertyStructure","SubStdConditionB","","A"
"CW","CommercialPropertyStructure","SubStdConditionC","","A"
"CW","CommercialPropertyStructure","SubStdConditionD","","A"
"CW","CommercialPropertyStructure","SubStdConditionE","","A"
"CW","CommercialPropertyStructure","TerrorismOverride","","A"
"CW","CommercialPropertyStructure","TerrorismSubLimit","(count(../../CommercialPropertyLimitationOfCoverageForCertifiedActsOfTerrorismSubLimitOnAnnualAggregateBasis) != 0 or count(../../../../CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997Table/CommercialPropertyConditionalLmtnOfCovForTerrsmSubLimitOnAnnualAggregateBasisIL0997)!=0 or count(../../CommercialPropertyLmtnOfCoverageForTerrsmSubLimitOnAnnualAggregateBasisEndtIL0032)!=0) and CovType[.!='No Coverage'] ","A"
"CW","CommercialPropertyStructure","TerrorOverridePremium","TerrorismOverride[.='Yes']","A"
"CW","CommercialPropertyStructure","TheftDeductible","","A"
"CW","CommercialPropertyStructure","UnitNumber","","A"
"CW","CommercialPropertyStructure","VacantBuilding","","A"
"CW","CommercialPropertyStructure","ValuationType","","A"
"CW","CommercialPropertyStructure","WindstormOrHailDeductible","","A"
"CW","CommercialPropertyStructure","YearOfConstructionCode","","A"
"CW","CommercialPropertyStructureBuildersRiskBuildingMaterialsAndSuppliesOfOthers","Indicator","../CovType = ""Builders Risk""","A"
"CW","CommercialPropertyStructureBuildersRiskBuildingMaterialsAndSuppliesOfOthers","ManualPremium","../CovType = ""Builders Risk"" and Indicator = ""Yes""","A"
"CW","CommercialPropertyTheftOfBuildingMaterialsAndSuppliesOtherThanBuildersRisk","Limit","","A"
"CW","CommercialPropertyTheftOfBuildingMaterialsAndSuppliesOtherThanBuildersRisk","SpecialDed","","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","CausesOfLoss","","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","Coinsurance","","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","CovType","","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","DeductibleOnBuildingGlass","CovType = ""Building Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","DeductibleOnBuildingPropertyOtherThanGlass","CovType = ""Building Property Other Than Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","EQCovIndicator","","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","LimitOnBuildingGlass","CovType = ""Building Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyUnscheduledBuildingPropertyTenantsPolicy","LimitOnBuildingPropertyOtherThanGlass","CovType = ""Building Property Other Than Glass"" or CovType = ""Building Glass And Building Property Other Than Glass""","A"
"CW","CommercialPropertyUtilityServicesDirectDamageBldgDetail","CauseOfLoss","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageBldgDetail","EQCovIndicator","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageBldgDetail","Limit","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageBldgDetail","Utility","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageBldgDetail","UtilityType","","A"
"CW","CommercialPropertyUtilityServicesDirectDamagePrsnlPropDetail","CauseOfLoss","","A"
"CW","CommercialPropertyUtilityServicesDirectDamagePrsnlPropDetail","EQCovIndicator","","A"
"CW","CommercialPropertyUtilityServicesDirectDamagePrsnlPropDetail","Limit","","A"
"CW","CommercialPropertyUtilityServicesDirectDamagePrsnlPropDetail","Utility","","A"
"CW","CommercialPropertyUtilityServicesDirectDamagePrsnlPropDetail","UtilityType","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageSpecialClassDetail","CauseOfLoss","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageSpecialClassDetail","EQCovIndicator","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageSpecialClassDetail","Limit","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageSpecialClassDetail","Utility","","A"
"CW","CommercialPropertyUtilityServicesDirectDamageSpecialClassDetail","UtilityType","","A"
"CW","CommercialPropertyUtilityServicesTimeElementDetail","CauseOfLoss","","A"
"CW","CommercialPropertyUtilityServicesTimeElementDetail","EQCovIndicator","","A"
"CW","CommercialPropertyUtilityServicesTimeElementDetail","Limit","","A"
"CW","CommercialPropertyUtilityServicesTimeElementDetail","Utility","","A"
"CW","CommercialPropertyUtilityServicesTimeElementDetail","UtilityType","","A"
"CW","CommercialPropertyUtilityServicesTimeElementDetail","WaitingPeriod","","A"
"CW","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","CauseOfLoss","","A"
"CW","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","EQCovIndicator","","A"
"CW","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","Limit","","A"
"CW","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","Utility","","A"
"CW","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","UtilityType","","A"
"CW","CommercialPropertyUtilityServicesTimeElementSpclClassBusnIncomeDetail","WaitingPeriod","","A"
"CW","CommercialPropertyVacancyPermit","PermitPeriodFrom","","A"
"CW","CommercialPropertyVacancyPermit","PermitPeriodTo","","A"
"CW","CommercialPropertyVacancyPermit","SprinklerLeakage","","A"
"CW","CommercialPropertyVacancyPermit","Vandalism","","A"
"CW","CommercialPropertyVacancyPermitPrsnlProp","PermitPeriodFrom","","A"
"CW","CommercialPropertyVacancyPermitPrsnlProp","PermitPeriodTo","","A"
"CW","CommercialPropertyVacancyPermitPrsnlProp","SprinklerLeakage","","A"
"CW","CommercialPropertyVacancyPermitPrsnlProp","Vandalism","","A"
"CW","CommercialPropertyValuablePapersAndRecsOTElectronicDataCoverage","ManualPremium","../CovType[.= 'Valuable Papers and Records - Other Than Electronic Data']","A"
"CW","CommercialPropertyValueReportingForm","AvgVal","","A"
"CW","CommercialPropertyValueReportingForm","AvgValIncldgValOfAlcoholicBeverageTaxes","","A"
"CW","CommercialPropertyValueReportingForm","EstdAvgVal","","A"
"CW","CommercialPropertyValueReportingForm","EstdAvgValIncldgValOfAlcoholicBeverageTaxes","","A"
"CW","CommercialPropertyValueReportingForm","SeasonalRisk","","A"
"CW","CommercialPropertyValueReportingForm","SpecificIns","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","CauseOfLoss","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","EQCauseOfLoss","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","MultiLocAvgRates","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","PrsnlPropOthersAcqrd","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","PrsnlPropOthersInc","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","StockOnlyAcqrd","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","StockOnlyInc","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","YourBusnPrsnlPropAcqrd","","A"
"CW","CommercialPropertyValueReportingFormGeneralInformation","YourBusnPrsnlPropInc","","A"
"CW","CommercialPropertyYourBusinessPersonalPropertySeparationOfCoverage","Desc","","A"
